"code","title","description","credits","createdAt","updatedAt","id","cycle"
GTI660,Bases de données multimédias,"Ce cours se concentre sur l’analyse et la conception des bases de données multimédias et des systèmes de gestion de données, leurs niveaux d'abstraction progressifs, leur familiarisation avec les paradigmes associés et leur utilisation dans le contexte particulier du multimédia. Les sujets touchés par le cours incluent : les outils de conception des bases de données, les langages de gestion et de manipulation d’un système de gestion de bases de données, les systèmes de gestion...",4,2024-11-02 01:50:21.503,2024-11-02 01:50:21.777,351997,1
GPA772,Conception de machines,"À la fin de ce cours, l’étudiante ou l'étudiant sera en mesure : d’analyser les principaux éléments des machines mécaniques; de concevoir des systèmes mécaniques. Analyse et conception des éléments principaux de machines. Conception d'un système mécanique et méthodologie de design. Facteur de sécurité et concentration de contraintes. Théorie de limitation en statique et en fatigue. Calcul des arbres, clavettes et accouplements. Vis de transmission. Boulons et joints...",3,2024-11-02 01:50:21.505,2024-11-02 01:50:21.777,351733,1
LOG550,Conception de systèmes informatiques en temps réel,"Acquérir des méthodologies et techniques de spécification, conception et implémentation de systèmes de logiciels temps réel spécifique à un ingénieur logiciel. Définition du temps réel. Revue des systèmes en temps réel et leurs caractéristiques générales. Exigences du temps réel. Méthodologies et techniques de spécification et de conception de systèmes temps réel. Principales méthodes de communication et de synchronisation entre processus. Technique de compilation croisée...",3,2024-11-02 01:50:21.505,2024-11-02 01:50:21.777,352499,1
ELE140,Conception des systèmes numériques,"Au terme de ce cours, l’étudiante ou l'étudiant sera en mesure : de réaliser des systèmes numériques modernes. Méthodes systématiques d'analyse et de conception de circuits combinatoires et séquentiels. Conception et réalisation à partir de circuits intégrés. Étude des technologies et des spécifications des circuits en regard des contraintes de conception. Adéquation des méthodes de conception aux circuits intégrés programmables de grande complexité (FPGA) : description...",4,2024-11-02 01:50:21.505,2024-11-02 01:50:21.778,350235,1
ENV867,Conception en génie de l’environnement,"À la suite de ce cours, l’étudiante ou l'étudiant sera en mesure : d’établir la portée, les contraintes et limites d’un projet en fonction des besoins d’un client; de concevoir des ouvrages ou technologies conformes aux règles de l’art du génie de l’environnement et ce, dans un contexte de développement durable;d’inclure dans sa pratique les dispositions réglementaires ou les recommandations d’organismes reconnus;de concevoir des solutions qui intègrent les aspects...",3,2024-11-02 01:50:21.505,2024-11-02 01:50:21.778,350854,2
ERG801,Conception et choix d'outils et d'équipements,"Acquérir des notions de base nécessaires à la conception et au choix d'outils et d'équipements sécuritaires et ergonomiques. Conception et choix des commandes et dispositifs de présentation de l'information. Conception des outils manuels et des équipements. Conception des environnements automatisés, virtuels, augmentés et multi-sensoriels. Acceptabilité pratique, utilisabilité et mesure de l’influence des conceptions sur la charge de travail. Étude de cas. Au terme de ce cours,...",3,2024-11-02 01:50:21.505,2024-11-02 01:50:21.779,350864,2
MEC546,Circuits électriques et électrotechnique,"Au terme de ce cours, l’étudiante ou l'étudiant aura acquis des notions simples en électricité industrielle afin de pouvoir analyser et choisir correctement les machines électriques utilisées dans les entreprises. À la fin de ce cours, l'étudiante ou l'étudiant sera en mesure: d'appliquer des méthodes d'analyse de circuits électriques et électroniques simples afin de pouvoir en évaluer la fonction et les performances; de faire la sélection, dans un processus de conception d’un...",3,2024-11-02 01:50:21.503,2024-11-02 01:50:21.773,352826,1
ELE747,Analyse et traitement d'images,"Au terme de ce cours, l'étudiante ou l'étudiant aura été initié aux techniques de compression, de restauration et d'analyse d'images numériques. Encodage d'images : techniques de représentation des couleurs; compression et transmission d'images. Restauration d'images : réduction du flou et du bruit de fond; amélioration du contraste et de la qualité de la couleur. Étude des différentes sources d'information permettant de déterminer le contenu d'une image : détection et encodage...",3,2024-11-02 01:50:21.502,2024-11-02 01:50:21.570,350585,1
ELE793,Circuits et systèmes radiofréquences,"Analyser et de concevoir des architectures de récepteurs et de transmetteurs sans-fil simples et complexes. Comprendre les complexités de conception et d'implémentation de circuits et de systèmes radiofréquences tels les amplificateurs faible bruit, les oscillateurs, les mélangeurs ou les boucles à verrouillage de phase. Introduction aux circuits intégrés opérant à radiofréquences (RF) et aux architectures de transmetteursrécepteurs sans fil. Étude des composants reliés à ces...",3,2024-11-02 01:50:21.504,2024-11-02 01:50:21.775,350701,1
ELE474,Commande numérique,"Se familiariser avec les phénomènes reliés à la quantification, les diverses stratégies de commande numérique des systèmes monovariables, ainsi qu’avec la conception et la réalisation d'une chaîne de commande numérique. Traitement et conversion des signaux : conversion N-A et conversion A-N. Période d'échantillonnage. Échantillonneur-bloqueur. Bloqueurs d'ordre O et d'ordre 1. Analyse et synthèse de compensateurs numériques : transformée en Z. Transformation conforme du plan S...",4,2024-11-02 01:50:21.504,2024-11-02 01:50:21.775,350353,1
MTI865,Apprentissage profond pour la vision par ordinateur,"Ce cours vise à décrire tous les détails du fonctionnement des réseaux de neurones profonds et leurs applications dans le domaine de la reconnaissance visuelle. Au terme de ce cours, les étudiantes et les étudiants seront en mesure d’expliquer en détail le fonctionnement des réseaux de neurones convolutifs; de discuter des avantages et inconvénients de ces approches pour des applications en vision par ordinateur; de construire des systèmes basés sur des réseaux de neurones...",3,2024-11-02 01:50:21.502,2024-11-02 01:50:21.775,353356,2
MGA803-É25,Analyse et optimisation des performances des avions,"À la fin de ce cours, l'étudiant ou l'étudiante aura acquis des connaissances avancées sur la conception de modèles pour l’analyse de la performance des avions, sur les techniques utilisées pour prédire les performances et les trajectoires des avions, et sur les principes utilisés pour optimiser les opérations en vol. Ce cours abordera les thèmes suivants : Concepts de base associés à la performance des avions; Modélisation de l’atmosphère; Introduction aux différentes...",3,2024-11-02 01:50:21.501,2024-11-02 01:50:21.570,909130,2
GTI710,Commerce électronique,"À la fin de ce cours, l’étudiante ou l’étudiant sera capable : de concevoir et de réaliser des solutions informatiques complexes pour le commerce électronique; d’expliquer les concepts de base des affaires et du commerce électronique (eBusiness et eCommerce) selon les principes du génie des TI, c.-à-d. dans une perspective d’affaires et technologique; d’apprécier les enjeux d’affaires, sociaux et éthiques reliés au commerce électronique; d’identifier des opportunités...",4,2024-11-02 01:50:21.504,2024-11-02 01:50:21.775,352011,1
TCH017,Architecture des ordinateurs,"Ce cours ne peut être reconnu dans le cadre d’un programme de baccalauréat. Ce cours vise à initier l’étudiante ou l’étudiant au rôle des différentes composantes matérielles d’un ordinateur. Au terme de ce cours, l’étudiante ou l’étudiant sera en mesure de : identifier les principales composantes matérielles d’un ordinateur et leurs rôles; manipuler des nombres sous forme binaire et hexadécimale; écrire un programme à l’aide du langage assembleur d’une machine...",3,2024-11-02 01:50:21.502,2024-11-02 01:50:21.776,353878,1
MAT165,Algèbre linéaire et analyse vectorielle,"Au terme de ce cours, l’étudiante ou l’étudiant comprendra et maîtrisera les notions fondamentales d'algèbre matricielle et d'analyse vectorielle. Vecteurs, algèbre et géométrie vectorielle, produits scalaires, vectoriels et mixtes, fonctions vectorielles à une variable et applications. Transformations linéaires, matrices, déterminants, inversion de matrices, systèmes d'équations linéaires, valeurs propres et vecteurs propres. Fonctions à plusieurs variables, dérivées...",4,2024-11-02 01:50:21.500,2024-11-02 01:50:21.569,352629,1
